distance_km,shipment_weight_kg,planned_delivery_hrs,is_weekend_dispatch,month_sin,month_cos,delay_hrs,transport_mode_Rail,transport_mode_Road,transport_mode_Sea
1963.2,1918.5,50.4,0,0.8660254037844387,-0.4999999999999998,10.58,False,True,False
277.2,845.1,13.8,0,0.8660254037844387,-0.4999999999999998,3.7,False,True,False
1179.9,1173.2,32.5,0,0.8660254037844387,-0.4999999999999998,4.42,False,True,False
414.5,1212.9,11.4,0,0.8660254037844387,-0.4999999999999998,4.6,True,False,False
1983.5,242.1,6.9,0,0.8660254037844387,-0.4999999999999998,3.18,False,False,False
242.6,2414.6,13.0,0,0.8660254037844387,-0.4999999999999998,2.76,False,True,False
251.7,571.4,12.6,1,0.8660254037844387,-0.4999999999999998,13.99,False,True,False
549.7,169.9,18.7,1,0.8660254037844387,-0.4999999999999998,6.41,False,True,False
1848.3,780.7,43.3,1,0.8660254037844387,-0.4999999999999998,16.54,False,True,False
321.2,607.7,13.7,0,0.8660254037844387,-0.4999999999999998,2.64,False,True,False
2702.7,89.0,12.8,0,0.8660254037844387,-0.4999999999999998,7.77,False,False,False
1922.2,1233.6,80.6,0,0.8660254037844387,-0.4999999999999998,7.69,False,False,True
2169.5,649.9,43.2,0,0.8660254037844387,-0.4999999999999998,11.74,True,False,False
2113.1,655.2,50.1,0,0.8660254037844387,-0.4999999999999998,12.85,False,True,False
1882.3,904.6,47.7,0,0.8660254037844387,-0.4999999999999998,6.56,False,True,False
1467.7,184.3,40.4,0,0.8660254037844387,-0.4999999999999998,9.63,False,True,False
958.4,313.4,22.8,0,0.8660254037844387,-0.4999999999999998,7.28,True,False,False
863.2,1500.6,19.7,0,0.8660254037844387,-0.4999999999999998,2.07,True,False,False
1655.9,778.6,41.8,0,0.8660254037844387,-0.4999999999999998,14.26,False,True,False
250.9,1011.2,8.1,0,0.8660254037844387,-0.4999999999999998,8.11,False,True,False
463.9,488.6,16.6,0,0.8660254037844387,-0.4999999999999998,3.9,False,True,False
1643.2,2313.3,42.3,0,0.8660254037844387,-0.4999999999999998,7.03,False,True,False
592.9,1939.2,18.4,0,0.8660254037844387,-0.4999999999999998,2.04,False,True,False
523.5,983.3,6.8,0,0.8660254037844387,-0.4999999999999998,1.17,False,False,False
1598.5,601.8,41.9,0,0.8660254037844387,-0.4999999999999998,11.39,False,True,False
672.1,1033.1,20.1,0,0.8660254037844387,-0.4999999999999998,2.85,True,False,False
1877.7,515.5,38.3,0,0.8660254037844387,-0.4999999999999998,10.12,True,False,False
790.8,516.2,19.9,0,0.8660254037844387,-0.4999999999999998,7.5,False,True,False
1725.9,95.5,46.2,0,0.8660254037844387,-0.4999999999999998,8.29,False,True,False
1277.2,817.9,31.1,1,0.8660254037844387,-0.4999999999999998,9.76,False,True,False
1094.7,528.8,23.4,1,0.8660254037844387,-0.4999999999999998,9.36,True,False,False
885.2,1284.9,24.2,1,0.8660254037844387,-0.4999999999999998,13.37,False,True,False
151.9,199.2,5.6,0,0.8660254037844387,-0.4999999999999998,1.73,False,True,False
172.0,874.6,7.1,0,0.8660254037844387,-0.4999999999999998,0.9,False,True,False
2149.6,699.5,51.2,0,0.8660254037844387,-0.4999999999999998,7.94,False,True,False
714.2,846.0,19.8,0,0.8660254037844387,-0.4999999999999998,4.47,False,True,False
1535.1,204.5,41.7,0,0.8660254037844387,-0.4999999999999998,5.47,False,True,False
277.2,573.6,13.2,0,0.8660254037844387,-0.4999999999999998,2.0,False,True,False
1671.1,396.5,39.6,0,0.8660254037844387,-0.4999999999999998,5.7,False,True,False
1342.6,448.1,36.2,0,0.8660254037844387,-0.4999999999999998,8.32,False,True,False
2528.9,511.1,107.5,0,0.8660254037844387,-0.4999999999999998,10.23,False,False,True
666.9,1301.7,4.7,0,0.8660254037844387,-0.4999999999999998,1.14,False,False,False
1330.0,219.4,35.3,0,0.8660254037844387,-0.4999999999999998,5.1,False,True,False
2137.5,716.0,92.2,0,0.8660254037844387,-0.4999999999999998,7.04,False,False,True
1990.8,658.1,47.7,0,0.8660254037844387,-0.4999999999999998,7.43,False,True,False
1662.8,546.1,43.7,0,0.8660254037844387,-0.4999999999999998,6.96,False,True,False
3080.6,540.0,129.5,0,0.8660254037844387,-0.4999999999999998,8.32,False,False,True
1916.4,672.9,46.6,0,0.8660254037844387,-0.4999999999999998,9.24,False,True,False
1473.5,1023.2,36.8,1,0.8660254037844387,-0.4999999999999998,14.47,False,True,False
1070.6,271.6,28.0,1,0.8660254037844387,-0.4999999999999998,7.55,False,True,False
2507.3,668.0,107.1,0,0.8660254037844387,-0.4999999999999998,8.82,False,False,True
1030.2,1385.2,24.9,0,0.8660254037844387,-0.4999999999999998,4.96,True,False,False
931.0,1376.1,23.7,0,0.8660254037844387,-0.4999999999999998,3.87,False,True,False
1778.5,1754.5,73.8,0,0.8660254037844387,-0.4999999999999998,8.57,False,False,True
957.0,166.8,24.8,0,0.8660254037844387,-0.4999999999999998,4.78,False,True,False
2018.7,1235.3,9.2,0,0.49999999999999994,-0.8660254037844387,10.03,False,False,False
701.0,634.7,19.6,0,0.49999999999999994,-0.8660254037844387,2.1,False,True,False
1647.1,748.0,36.7,0,0.49999999999999994,-0.8660254037844387,11.08,True,False,False
1496.9,1377.9,62.3,0,0.49999999999999994,-0.8660254037844387,8.23,False,False,True
411.5,220.2,6.1,0,0.49999999999999994,-0.8660254037844387,0.67,False,False,False
403.9,96.8,16.1,1,0.49999999999999994,-0.8660254037844387,11.36,False,True,False
1265.7,840.8,30.6,1,0.49999999999999994,-0.8660254037844387,15.89,False,True,False
1348.3,483.7,36.2,1,0.49999999999999994,-0.8660254037844387,20.82,False,True,False
1667.1,1094.5,10.3,1,0.49999999999999994,-0.8660254037844387,8.05,False,False,False
1818.1,1356.5,42.7,0,0.49999999999999994,-0.8660254037844387,6.41,False,True,False
1452.2,654.9,10.5,0,0.49999999999999994,-0.8660254037844387,0.6,False,False,False
2235.3,1090.6,43.5,0,0.49999999999999994,-0.8660254037844387,8.26,True,False,False
1060.4,409.6,30.2,0,0.49999999999999994,-0.8660254037844387,9.46,False,True,False
1646.4,522.0,10.1,0,0.49999999999999994,-0.8660254037844387,1.91,False,False,False
266.9,461.4,9.7,0,0.49999999999999994,-0.8660254037844387,3.36,False,True,False
671.7,935.2,22.7,0,0.49999999999999994,-0.8660254037844387,2.5,False,True,False
1852.8,814.5,45.6,0,0.49999999999999994,-0.8660254037844387,11.82,False,True,False
1005.2,1774.4,28.0,0,0.49999999999999994,-0.8660254037844387,4.45,False,True,False
1801.6,405.0,47.8,0,0.49999999999999994,-0.8660254037844387,12.84,False,True,False
1925.5,411.1,45.2,0,0.49999999999999994,-0.8660254037844387,12.46,False,True,False
2080.0,647.4,50.4,0,0.49999999999999994,-0.8660254037844387,12.63,False,True,False
1642.6,803.7,43.7,0,0.49999999999999994,-0.8660254037844387,8.86,False,True,False
643.4,317.2,19.5,0,0.49999999999999994,-0.8660254037844387,8.1,False,True,False
2236.0,126.8,44.4,0,0.49999999999999994,-0.8660254037844387,7.53,True,False,False
242.2,510.4,10.5,0,0.49999999999999994,-0.8660254037844387,4.85,False,True,False
528.1,1163.0,13.8,0,0.49999999999999994,-0.8660254037844387,14.28,False,True,False
1066.3,871.4,22.7,0,0.49999999999999994,-0.8660254037844387,15.34,True,False,False
2582.0,402.9,9.0,0,0.49999999999999994,-0.8660254037844387,8.18,False,False,False
1585.3,654.5,34.3,0,0.49999999999999994,-0.8660254037844387,5.04,True,False,False
965.3,701.6,28.1,0,0.49999999999999994,-0.8660254037844387,12.05,False,True,False
1340.3,874.7,33.3,0,0.49999999999999994,-0.8660254037844387,6.09,False,True,False
1531.2,914.5,40.0,0,0.49999999999999994,-0.8660254037844387,14.52,False,True,False
659.7,326.8,16.4,1,0.49999999999999994,-0.8660254037844387,7.6,True,False,False
1283.3,1139.3,34.0,1,0.49999999999999994,-0.8660254037844387,12.73,False,True,False
1708.3,727.4,40.5,1,0.49999999999999994,-0.8660254037844387,19.19,False,True,False
704.6,287.9,21.5,1,0.49999999999999994,-0.8660254037844387,7.71,False,True,False
2171.3,1026.4,6.4,1,0.49999999999999994,-0.8660254037844387,11.4,False,False,False
333.1,841.7,12.2,1,0.49999999999999994,-0.8660254037844387,6.22,True,False,False
1297.5,275.9,33.2,0,0.49999999999999994,-0.8660254037844387,4.41,False,True,False
863.2,225.6,19.2,0,0.49999999999999994,-0.8660254037844387,7.39,True,False,False
607.0,951.8,13.6,0,0.49999999999999994,-0.8660254037844387,4.49,True,False,False
386.0,222.9,15.7,0,0.49999999999999994,-0.8660254037844387,7.33,False,True,False
202.0,737.3,7.2,0,0.49999999999999994,-0.8660254037844387,3.53,False,True,False
1589.1,838.5,69.1,0,0.49999999999999994,-0.8660254037844387,4.81,False,False,True
1022.9,902.3,24.0,0,0.49999999999999994,-0.8660254037844387,3.55,True,False,False
1708.1,583.7,38.1,0,0.49999999999999994,-0.8660254037844387,4.76,True,False,False
1367.3,484.2,35.2,0,0.49999999999999994,-0.8660254037844387,6.17,False,True,False
825.4,722.6,20.6,0,0.49999999999999994,-0.8660254037844387,5.99,True,False,False
626.1,257.6,17.7,0,0.49999999999999994,-0.8660254037844387,5.79,False,True,False
1533.5,319.5,37.1,0,0.49999999999999994,-0.8660254037844387,7.0,False,True,False
1208.4,165.5,34.5,0,0.49999999999999994,-0.8660254037844387,6.04,False,True,False
1128.7,522.5,31.6,0,0.49999999999999994,-0.8660254037844387,5.36,False,True,False
1974.0,1946.7,41.9,0,0.49999999999999994,-0.8660254037844387,7.53,True,False,False
867.4,1236.2,24.0,0,0.49999999999999994,-0.8660254037844387,8.66,False,True,False
1856.3,386.8,10.4,0,0.49999999999999994,-0.8660254037844387,2.33,False,False,False
2148.1,1123.1,54.6,0,0.49999999999999994,-0.8660254037844387,11.57,False,True,False
1598.0,1137.2,36.7,0,0.49999999999999994,-0.8660254037844387,6.16,True,False,False
1691.2,447.0,40.4,0,0.49999999999999994,-0.8660254037844387,6.69,False,True,False
2550.0,574.6,7.9,0,0.49999999999999994,-0.8660254037844387,7.24,False,False,False
597.1,683.4,13.8,0,0.49999999999999994,-0.8660254037844387,3.36,True,False,False
2371.3,339.1,102.1,0,0.49999999999999994,-0.8660254037844387,10.17,False,False,True
2009.4,434.7,52.0,1,0.49999999999999994,-0.8660254037844387,11.04,False,True,False
199.1,283.6,11.1,1,0.49999999999999994,-0.8660254037844387,8.9,False,True,False
1131.0,442.1,29.2,1,0.49999999999999994,-0.8660254037844387,9.37,False,True,False
1922.5,344.1,9.8,1,0.49999999999999994,-0.8660254037844387,10.84,False,False,False
814.9,1320.8,25.0,0,0.49999999999999994,-0.8660254037844387,2.18,False,True,False
1081.1,176.9,31.1,0,0.49999999999999994,-0.8660254037844387,9.46,False,True,False
496.1,150.3,15.6,0,0.49999999999999994,-0.8660254037844387,4.4,False,True,False
1808.1,179.1,48.2,0,0.49999999999999994,-0.8660254037844387,7.29,False,True,False
484.2,873.9,17.2,0,0.49999999999999994,-0.8660254037844387,4.67,False,True,False
481.0,811.1,17.5,0,0.49999999999999994,-0.8660254037844387,2.73,False,True,False
2155.4,287.5,54.7,0,0.49999999999999994,-0.8660254037844387,9.65,False,True,False
558.8,782.3,16.7,0,0.49999999999999994,-0.8660254037844387,3.72,True,False,False
1549.2,1432.0,38.0,0,0.49999999999999994,-0.8660254037844387,14.87,False,True,False
720.0,814.8,20.4,0,0.49999999999999994,-0.8660254037844387,6.4,True,False,False
1887.5,2106.7,44.1,0,0.49999999999999994,-0.8660254037844387,7.52,False,True,False
272.9,799.0,11.7,0,0.49999999999999994,-0.8660254037844387,3.64,False,True,False
1771.6,1114.1,38.5,0,0.49999999999999994,-0.8660254037844387,14.29,True,False,False
3286.5,383.1,138.2,0,0.49999999999999994,-0.8660254037844387,15.04,False,False,True
262.2,1071.8,13.6,0,0.49999999999999994,-0.8660254037844387,12.37,False,True,False
706.6,351.3,20.3,0,0.49999999999999994,-0.8660254037844387,11.3,False,True,False
630.3,121.7,14.8,0,0.49999999999999994,-0.8660254037844387,2.64,True,False,False
761.5,175.0,19.9,0,0.49999999999999994,-0.8660254037844387,6.41,False,True,False
2031.2,627.0,50.6,0,0.49999999999999994,-0.8660254037844387,19.51,False,True,False
428.0,848.9,3.8,0,0.49999999999999994,-0.8660254037844387,2.47,False,False,False
1806.9,58.1,45.2,0,0.49999999999999994,-0.8660254037844387,9.59,False,True,False
2764.8,1421.5,113.4,0,0.49999999999999994,-0.8660254037844387,14.58,False,False,True
1141.8,509.6,32.4,1,0.49999999999999994,-0.8660254037844387,11.95,False,True,False
1623.4,1493.8,38.7,1,0.49999999999999994,-0.8660254037844387,14.03,False,True,False
2004.2,977.2,40.6,1,0.49999999999999994,-0.8660254037844387,11.59,True,False,False
929.0,946.6,25.0,1,0.49999999999999994,-0.8660254037844387,8.59,False,True,False
1615.2,505.8,40.0,1,0.49999999999999994,-0.8660254037844387,10.19,False,True,False
1322.9,225.8,34.9,0,0.49999999999999994,-0.8660254037844387,5.24,False,True,False
3379.4,1443.7,137.4,0,0.49999999999999994,-0.8660254037844387,12.16,False,False,True
858.9,292.4,25.1,0,0.49999999999999994,-0.8660254037844387,6.67,False,True,False
881.8,1254.5,26.5,0,0.49999999999999994,-0.8660254037844387,3.88,False,True,False
480.8,139.9,13.6,0,0.49999999999999994,-0.8660254037844387,5.79,False,True,False
530.8,768.5,17.2,0,0.49999999999999994,-0.8660254037844387,5.43,False,True,False
1088.2,477.7,46.2,0,0.49999999999999994,-0.8660254037844387,2.49,False,False,True
1800.4,702.8,42.4,0,0.49999999999999994,-0.8660254037844387,7.23,False,True,False
469.3,85.3,13.0,0,0.49999999999999994,-0.8660254037844387,1.25,False,True,False
548.9,1188.7,15.0,0,0.49999999999999994,-0.8660254037844387,5.18,True,False,False
1827.7,804.1,47.6,0,0.49999999999999994,-0.8660254037844387,7.3,False,True,False
760.9,679.1,24.6,0,0.49999999999999994,-0.8660254037844387,7.66,False,True,False
884.2,629.2,21.7,0,0.49999999999999994,-0.8660254037844387,10.61,False,True,False
1034.4,990.8,21.3,0,0.49999999999999994,-0.8660254037844387,3.05,True,False,False
1109.0,1722.8,27.2,0,0.49999999999999994,-0.8660254037844387,4.6,True,False,False
449.1,201.6,3.0,1,0.49999999999999994,-0.8660254037844387,1.41,False,False,False
1814.3,767.7,46.5,1,1.2246467991473532e-16,-1.0,15.64,False,True,False
2157.3,410.2,54.7,0,1.2246467991473532e-16,-1.0,12.8,False,True,False
2143.0,302.9,44.0,0,1.2246467991473532e-16,-1.0,6.35,True,False,False
1388.7,987.2,31.2,0,1.2246467991473532e-16,-1.0,7.39,True,False,False
1839.9,1300.3,46.9,0,1.2246467991473532e-16,-1.0,8.65,False,True,False
1455.8,1716.4,34.0,0,1.2246467991473532e-16,-1.0,9.55,True,False,False
1030.8,1301.1,27.1,0,1.2246467991473532e-16,-1.0,3.77,False,True,False
1535.0,636.3,39.6,0,1.2246467991473532e-16,-1.0,7.21,False,True,False
1945.6,613.6,50.7,0,1.2246467991473532e-16,-1.0,12.13,False,True,False
2146.3,685.7,51.8,0,1.2246467991473532e-16,-1.0,18.55,False,True,False
2662.9,297.3,7.7,0,1.2246467991473532e-16,-1.0,6.28,False,False,False
1275.3,1050.7,26.1,0,1.2246467991473532e-16,-1.0,4.57,True,False,False
1800.6,1052.6,44.2,0,1.2246467991473532e-16,-1.0,10.3,False,True,False
2168.9,667.0,10.9,0,1.2246467991473532e-16,-1.0,6.8,False,False,False
1408.0,724.1,35.0,0,1.2246467991473532e-16,-1.0,7.23,False,True,False
1336.8,1033.6,57.2,0,1.2246467991473532e-16,-1.0,4.12,False,False,True
699.2,1039.7,5.0,0,1.2246467991473532e-16,-1.0,8.52,False,False,False
1328.9,404.6,33.9,0,1.2246467991473532e-16,-1.0,11.17,False,True,False
889.0,487.6,26.5,1,1.2246467991473532e-16,-1.0,7.57,False,True,False
1531.4,1208.0,41.5,1,1.2246467991473532e-16,-1.0,13.14,False,True,False
373.5,1238.4,12.6,1,1.2246467991473532e-16,-1.0,13.02,False,True,False
2445.4,353.3,103.7,1,1.2246467991473532e-16,-1.0,16.65,False,False,True
255.2,1211.3,8.6,1,1.2246467991473532e-16,-1.0,10.04,False,True,False
646.1,826.9,16.8,1,1.2246467991473532e-16,-1.0,7.67,True,False,False
976.9,1930.1,45.4,1,1.2246467991473532e-16,-1.0,19.28,False,False,True
1369.4,1364.1,7.8,0,1.2246467991473532e-16,-1.0,2.13,False,False,False
1023.5,708.5,25.4,0,1.2246467991473532e-16,-1.0,6.48,False,True,False
760.2,453.3,20.3,0,1.2246467991473532e-16,-1.0,4.13,False,True,False
1337.4,309.8,26.5,0,1.2246467991473532e-16,-1.0,8.95,True,False,False
934.5,364.7,45.3,0,1.2246467991473532e-16,-1.0,3.06,False,False,True
826.8,219.3,21.5,0,1.2246467991473532e-16,-1.0,8.24,False,True,False
1392.3,1244.5,33.3,0,1.2246467991473532e-16,-1.0,11.87,False,True,False
1755.8,224.0,45.9,0,1.2246467991473532e-16,-1.0,11.14,False,True,False
2696.2,1600.5,8.6,0,1.2246467991473532e-16,-1.0,5.72,False,False,False
2168.9,418.2,44.2,0,1.2246467991473532e-16,-1.0,8.26,True,False,False
1236.4,491.4,32.6,0,1.2246467991473532e-16,-1.0,5.21,False,True,False
2954.3,1039.9,122.7,0,1.2246467991473532e-16,-1.0,11.34,False,False,True
1067.6,546.8,49.7,0,1.2246467991473532e-16,-1.0,2.42,False,False,True
971.5,269.3,8.1,0,1.2246467991473532e-16,-1.0,-0.02,False,False,False
1574.7,470.8,41.7,0,1.2246467991473532e-16,-1.0,8.31,False,True,False
589.7,151.0,26.5,1,1.2246467991473532e-16,-1.0,9.55,False,False,True
277.0,1178.0,11.6,1,1.2246467991473532e-16,-1.0,12.5,False,True,False
1321.8,393.8,33.5,1,1.2246467991473532e-16,-1.0,9.4,False,True,False
2757.5,215.2,9.8,1,1.2246467991473532e-16,-1.0,9.85,False,False,False
1558.7,340.9,8.9,1,1.2246467991473532e-16,-1.0,12.59,False,False,False
557.2,1033.6,14.9,1,1.2246467991473532e-16,-1.0,15.8,False,True,False
418.6,1914.0,10.3,1,1.2246467991473532e-16,-1.0,9.38,True,False,False
646.8,1112.1,21.0,1,1.2246467991473532e-16,-1.0,8.61,False,True,False
2237.8,1030.0,9.2,0,1.2246467991473532e-16,-1.0,4.92,False,False,False
1011.0,799.2,26.0,0,1.2246467991473532e-16,-1.0,6.32,False,True,False
1604.3,436.7,38.6,0,1.2246467991473532e-16,-1.0,10.1,False,True,False
906.7,295.1,25.8,0,1.2246467991473532e-16,-1.0,4.62,False,True,False
793.9,1011.3,39.7,0,1.2246467991473532e-16,-1.0,7.08,False,False,True
1447.5,681.3,29.9,0,1.2246467991473532e-16,-1.0,4.71,True,False,False
1090.0,787.8,26.5,0,1.2246467991473532e-16,-1.0,9.06,False,True,False
839.5,333.4,23.2,0,1.2246467991473532e-16,-1.0,11.98,False,True,False
177.1,363.6,8.8,0,1.2246467991473532e-16,-1.0,4.64,False,True,False
1785.9,421.1,8.4,0,1.2246467991473532e-16,-1.0,3.21,False,False,False
936.0,1613.8,25.5,0,1.2246467991473532e-16,-1.0,5.63,False,True,False
279.5,1187.6,9.8,0,1.2246467991473532e-16,-1.0,1.66,True,False,False
2152.0,813.0,53.8,0,1.2246467991473532e-16,-1.0,12.11,False,True,False
2614.9,867.8,7.5,0,1.2246467991473532e-16,-1.0,12.91,False,False,False
1159.7,1180.3,31.1,1,1.2246467991473532e-16,-1.0,14.79,False,True,False
633.4,382.8,30.1,1,1.2246467991473532e-16,-1.0,7.65,False,False,True
676.6,575.8,17.0,1,1.2246467991473532e-16,-1.0,6.41,True,False,False
2188.4,1014.3,52.5,1,1.2246467991473532e-16,-1.0,13.91,False,True,False
1989.6,826.9,49.2,1,1.2246467991473532e-16,-1.0,14.18,False,True,False
2200.3,579.8,8.0,1,1.2246467991473532e-16,-1.0,17.4,False,False,False
695.2,298.9,20.5,1,1.2246467991473532e-16,-1.0,15.07,False,True,False
748.4,3241.1,20.3,0,1.2246467991473532e-16,-1.0,16.93,False,True,False
2098.6,628.8,52.2,0,1.2246467991473532e-16,-1.0,12.14,False,True,False
2143.4,1074.1,41.0,0,1.2246467991473532e-16,-1.0,11.84,True,False,False
185.3,335.1,10.0,0,1.2246467991473532e-16,-1.0,0.53,True,False,False
1193.2,109.4,30.0,0,1.2246467991473532e-16,-1.0,5.7,False,True,False
2101.7,41.6,51.4,0,1.2246467991473532e-16,-1.0,7.4,False,True,False
1782.9,974.7,39.2,0,1.2246467991473532e-16,-1.0,6.63,True,False,False
1008.3,395.9,25.8,0,1.2246467991473532e-16,-1.0,6.38,False,True,False
1534.7,1186.2,36.6,0,1.2246467991473532e-16,-1.0,7.82,False,True,False
520.8,331.3,18.1,0,1.2246467991473532e-16,-1.0,1.95,False,True,False
829.8,569.5,23.9,0,1.2246467991473532e-16,-1.0,7.6,False,True,False
396.7,707.7,11.2,0,1.2246467991473532e-16,-1.0,1.9,False,True,False
1912.3,647.5,50.0,0,1.2246467991473532e-16,-1.0,11.99,False,True,False
777.8,1052.5,20.4,0,1.2246467991473532e-16,-1.0,4.51,True,False,False
752.8,703.2,22.6,0,1.2246467991473532e-16,-1.0,4.11,False,True,False
1699.6,581.7,5.5,0,1.2246467991473532e-16,-1.0,3.97,False,False,False
824.1,311.1,23.9,1,1.2246467991473532e-16,-1.0,10.73,False,True,False
956.3,557.5,25.0,1,1.2246467991473532e-16,-1.0,8.37,False,True,False
1399.5,671.5,32.9,1,1.2246467991473532e-16,-1.0,11.96,True,False,False
1784.9,79.0,42.4,1,1.2246467991473532e-16,-1.0,15.56,False,True,False
921.1,241.2,24.3,1,1.2246467991473532e-16,-1.0,13.77,True,False,False
1609.9,753.4,41.6,1,1.2246467991473532e-16,-1.0,11.11,False,True,False
523.6,843.6,4.4,1,1.2246467991473532e-16,-1.0,9.02,False,False,False
858.2,531.1,26.0,1,1.2246467991473532e-16,-1.0,9.09,False,True,False
1645.1,900.4,41.7,0,1.2246467991473532e-16,-1.0,5.49,False,True,False
1316.4,1057.1,35.3,0,1.2246467991473532e-16,-1.0,5.14,False,True,False
444.1,839.8,17.5,0,1.2246467991473532e-16,-1.0,1.69,False,True,False
1931.2,1149.3,37.2,0,1.2246467991473532e-16,-1.0,6.28,True,False,False
539.2,1068.0,17.8,0,-0.4999999999999997,-0.8660254037844388,3.68,False,True,False
353.9,451.8,7.2,0,-0.4999999999999997,-0.8660254037844388,-2.9,False,False,False
1934.9,1244.6,45.9,0,-0.4999999999999997,-0.8660254037844388,12.85,False,True,False
1127.5,1023.2,30.4,0,-0.4999999999999997,-0.8660254037844388,7.01,False,True,False
195.2,590.3,11.1,0,-0.4999999999999997,-0.8660254037844388,8.74,False,True,False
475.4,318.2,16.4,0,-0.4999999999999997,-0.8660254037844388,11.57,False,True,False
2410.4,1088.5,99.7,0,-0.4999999999999997,-0.8660254037844388,15.58,False,False,True
351.8,752.7,10.5,0,-0.4999999999999997,-0.8660254037844388,10.36,False,True,False
1427.6,380.8,35.2,0,-0.4999999999999997,-0.8660254037844388,14.01,False,True,False
1200.4,188.7,31.0,0,-0.4999999999999997,-0.8660254037844388,6.28,False,True,False
925.2,591.5,5.6,0,-0.4999999999999997,-0.8660254037844388,2.06,False,False,False
796.2,1325.8,23.0,0,-0.4999999999999997,-0.8660254037844388,5.08,False,True,False
968.3,1091.3,24.6,0,-0.4999999999999997,-0.8660254037844388,8.84,True,False,False
1344.6,948.1,36.1,1,-0.4999999999999997,-0.8660254037844388,13.55,False,True,False
2150.3,373.3,52.6,1,-0.4999999999999997,-0.8660254037844388,13.45,False,True,False
489.3,1234.1,16.8,1,-0.4999999999999997,-0.8660254037844388,7.15,False,True,False
1943.1,1327.1,39.2,1,-0.4999999999999997,-0.8660254037844388,13.39,True,False,False
1525.1,1015.4,66.0,1,-0.4999999999999997,-0.8660254037844388,13.53,False,False,True
383.0,481.2,5.5,1,-0.4999999999999997,-0.8660254037844388,6.4,False,False,False
885.2,1480.9,23.2,1,-0.4999999999999997,-0.8660254037844388,7.9,True,False,False
1293.1,1158.3,25.8,1,-0.4999999999999997,-0.8660254037844388,9.07,True,False,False
507.6,976.9,13.5,1,-0.4999999999999997,-0.8660254037844388,8.88,True,False,False
366.2,1384.0,14.2,0,-0.4999999999999997,-0.8660254037844388,4.69,False,True,False
1667.7,725.1,69.7,0,-0.4999999999999997,-0.8660254037844388,8.09,False,False,True
1584.7,129.5,35.6,0,-0.4999999999999997,-0.8660254037844388,5.96,True,False,False
1239.4,2463.1,8.0,0,-0.4999999999999997,-0.8660254037844388,3.76,False,False,False
1753.6,1012.9,10.9,0,-0.4999999999999997,-0.8660254037844388,9.15,False,False,False
973.0,714.3,27.4,0,-0.4999999999999997,-0.8660254037844388,4.55,False,True,False
2461.8,589.1,10.1,0,-0.4999999999999997,-0.8660254037844388,6.55,False,False,False
1124.7,366.6,29.7,0,-0.4999999999999997,-0.8660254037844388,11.48,False,True,False
1334.2,2275.7,6.3,0,-0.4999999999999997,-0.8660254037844388,3.08,False,False,False
1696.9,656.7,40.6,0,-0.4999999999999997,-0.8660254037844388,14.11,False,True,False
2164.2,356.0,52.9,0,-0.4999999999999997,-0.8660254037844388,14.0,False,True,False
414.1,1860.7,14.7,0,-0.4999999999999997,-0.8660254037844388,2.68,True,False,False
1794.9,517.9,46.2,0,-0.4999999999999997,-0.8660254037844388,9.4,False,True,False
976.8,284.7,4.4,0,-0.4999999999999997,-0.8660254037844388,2.89,False,False,False
775.7,1394.8,9.2,1,-0.4999999999999997,-0.8660254037844388,6.58,False,False,False
1061.9,139.0,28.7,1,-0.4999999999999997,-0.8660254037844388,8.14,False,True,False
478.5,609.9,17.2,1,-0.4999999999999997,-0.8660254037844388,8.44,False,True,False
2209.1,2209.0,46.5,1,-0.4999999999999997,-0.8660254037844388,14.24,True,False,False
581.2,705.2,19.2,1,-0.4999999999999997,-0.8660254037844388,5.59,False,True,False
629.3,307.3,18.5,0,-0.4999999999999997,-0.8660254037844388,3.24,False,True,False
1399.7,1605.7,29.7,0,-0.4999999999999997,-0.8660254037844388,5.89,True,False,False
1449.5,230.7,34.0,0,-0.4999999999999997,-0.8660254037844388,5.12,True,False,False
331.0,346.5,11.0,0,-0.4999999999999997,-0.8660254037844388,3.85,True,False,False
719.2,3160.8,3.8,0,-0.4999999999999997,-0.8660254037844388,-0.52,False,False,False
470.7,244.2,3.0,0,-0.4999999999999997,-0.8660254037844388,2.48,False,False,False
1604.2,171.1,41.2,0,-0.4999999999999997,-0.8660254037844388,5.49,False,True,False
668.7,575.8,17.5,0,-0.4999999999999997,-0.8660254037844388,3.57,False,True,False
1551.9,217.8,39.6,0,-0.4999999999999997,-0.8660254037844388,5.63,False,True,False
484.6,703.2,8.5,0,-0.4999999999999997,-0.8660254037844388,8.35,False,False,False
2185.3,575.0,46.0,0,-0.4999999999999997,-0.8660254037844388,6.45,True,False,False
918.2,541.0,22.5,0,-0.4999999999999997,-0.8660254037844388,5.97,False,True,False
956.0,765.3,28.0,0,-0.4999999999999997,-0.8660254037844388,7.39,False,True,False
966.4,203.4,6.9,0,-0.4999999999999997,-0.8660254037844388,-1.34,False,False,False
1721.7,510.5,72.5,0,-0.4999999999999997,-0.8660254037844388,11.74,False,False,True
534.4,334.2,28.6,0,-0.4999999999999997,-0.8660254037844388,5.65,False,False,True
1579.2,2740.6,38.9,0,-0.4999999999999997,-0.8660254037844388,5.72,False,True,False
847.0,413.6,21.3,0,-0.4999999999999997,-0.8660254037844388,4.08,False,True,False
1737.8,861.7,35.5,1,-0.4999999999999997,-0.8660254037844388,14.07,True,False,False
